SubjectID,TrialNumber,Choice,ChoiceLabel,PlayChoice,ReactionTime,Card1,Card2,Card3,Card4,Card5,Card6,ExpectedValue,StandardDev,Condition,HighRT
7,95,2,Play,1,2.0085,8,-9,7,0,0,0,2,9.539392014,3,1
7,32,2,Play,1,1.4313,3,6,6,0,0,0,5,1.732050808,3,0
7,95,2,Play,1,1.4999,8,8,-9,0,0,0,2.333333333,9.814954576,3,1
7,91,2,Play,1,1.993,-1,9,6,0,0,0,4.666666667,5.131601439,3,1
7,91,2,Play,1,2.0853,9,6,-8,0,0,0,2.333333333,9.073771726,3,1
7,94,2,Play,1,1.6355,9,8,-7,0,0,0,3.333333333,8.96288644,3,1
7,91,1,Pass,0,2.5683,-9,6,-1,0,0,0,-1.333333333,7.505553499,3,1
7,97,2,Play,1,2.1111,2,-5,9,0,0,0,2,7,3,1
7,91,1,Pass,0,2.0814,-1,4,-9,0,0,0,-2,6.557438524,3,1
7,42,2,Play,1,3.162,5,-4,3,0,0,0,1.333333333,4.725815626,3,0
7,97,2,Play,1,2.5909,8,9,-7,0,0,0,3.333333333,8.96288644,3,1
7,47,1,Pass,0,1.7416,-3,-2,-4,0,0,0,-3,1,3,0
7,32,2,Play,1,3.151,2,6,-7,0,0,0,0.333333333,6.658328118,3,0
7,97,1,Pass,0,8.1294,2,9,-5,-7,8,-8,-0.166666667,7.574078602,6,1
7,32,2,Play,1,1.8998,6,2,3,0,0,0,3.666666667,2.081665999,3,0
7,47,1,Pass,0,2.9538,-3,-4,2,0,0,0,-1.666666667,3.214550254,3,0
7,42,2,Play,1,2.2206,5,5,-1,0,0,0,3,3.464101615,3,0
7,47,1,Pass,0,1.8665,-2,1,-3,0,0,0,-1.333333333,2.081665999,3,0
7,97,2,Play,1,2.4404,2,9,-7,0,0,0,1.333333333,8.020806277,3,1
7,95,2,Play,1,1.5864,8,8,-7,0,0,0,3,8.660254038,3,1
7,94,1,Pass,0,2.2144,-6,-9,8,0,0,0,-2.333333333,9.073771726,3,1
7,94,2,Play,1,2.0423,8,-7,3,0,0,0,1.333333333,7.637626158,3,1
7,95,1,Pass,0,1.8945,-3,-9,8,0,0,0,-1.333333333,8.621678104,3,1
7,10,1,Pass,0,1.7446,-2,-6,4,0,0,0,-1.333333333,5.033222957,3,0
7,94,1,Pass,0,2.251,-6,9,-7,0,0,0,-1.333333333,8.96288644,3,1
7,10,1,Pass,0,1.84,-6,-7,5,0,0,0,-2.666666667,6.658328118,3,0
7,97,1,Pass,0,1.6874,-7,-8,8,0,0,0,-2.333333333,8.96288644,3,1
7,95,2,Play,1,1.6934,7,8,-7,0,0,0,2.666666667,8.386497084,3,1
7,91,2,Play,1,1.949,9,-9,4,0,0,0,1.333333333,9.291573243,3,1
7,32,2,Play,1,1.3427,6,3,4,0,0,0,4.333333333,1.527525232,3,0
7,91,1,Pass,0,4.4375,-8,9,-1,0,0,0,0,8.544003745,3,1
7,47,1,Pass,0,1.7308,-4,-3,-4,0,0,0,-3.666666667,0.577350269,3,0
7,47,1,Pass,0,2.1313,2,-2,-3,0,0,0,-1,2.645751311,3,0
7,91,1,Pass,0,1.5678,-1,-9,-8,0,0,0,-6,4.358898944,3,1
7,10,2,Play,1,1.9272,4,5,-2,0,0,0,2.333333333,3.785938897,3,0
7,91,1,Pass,0,1.9182,-8,4,-9,0,0,0,-4.333333333,7.234178138,3,1
7,42,2,Play,1,3.2956,5,-1,5,3,3,-4,1.833333333,3.600925807,6,0
7,95,1,Pass,0,3.058,-7,8,-3,0,0,0,-0.666666667,7.767453465,3,1
7,97,2,Play,1,1.6967,9,8,-8,0,0,0,3,9.539392014,3,1
7,47,1,Pass,0,1.7253,-2,-4,2,0,0,0,-1.333333333,3.055050463,3,0
7,10,1,Pass,0,2.0262,4,-8,-7,0,0,0,-3.666666667,6.658328118,3,0
7,94,1,Pass,0,1.7992,3,-9,-6,0,0,0,-4,6.244997998,3,1
7,32,2,Play,1,2.455,6,4,-7,0,0,0,1,7,3,0
7,94,1,Pass,0,2.4697,8,-6,-7,0,0,0,-1.666666667,8.386497084,3,1
7,47,1,Pass,0,1.5801,-3,-4,-2,0,0,0,-3,1,3,0
7,47,1,Pass,0,1.9113,2,-4,-4,0,0,0,-2,3.464101615,3,0
7,94,1,Pass,0,1.8029,-7,3,-6,0,0,0,-3.333333333,5.507570547,3,1
7,95,1,Pass,0,2.0037,-9,-7,8,0,0,0,-2.666666667,9.291573243,3,1
7,97,1,Pass,0,2.3436,-8,2,-5,0,0,0,-3.666666667,5.131601439,3,1
7,97,2,Play,1,1.8963,8,9,-5,0,0,0,4,7.810249676,3,1
7,42,2,Play,1,1.9079,5,3,5,0,0,0,4.333333333,1.154700538,3,0
7,91,1,Pass,0,1.897,6,-8,-1,0,0,0,-1,7,3,1
7,94,1,Pass,0,1.8001,-6,-9,9,0,0,0,-2,9.643650761,3,1
7,42,2,Play,1,1.5749,3,3,5,0,0,0,3.666666667,1.154700538,3,0
7,91,2,Play,1,2.0326,6,-9,9,0,0,0,2,9.643650761,3,1
7,10,1,Pass,0,1.5509,-8,-2,-7,0,0,0,-5.666666667,3.214550254,3,0
7,97,1,Pass,0,1.4605,-5,-8,-7,0,0,0,-6.666666667,1.527525232,3,1
7,42,2,Play,1,2.813,5,-1,3,0,0,0,2.333333333,3.055050463,3,0
7,95,1,Pass,0,1.5753,-3,-7,8,0,0,0,-0.666666667,7.767453465,3,1
7,95,2,Play,1,9.5059,8,7,-9,-3,8,-7,0.666666667,7.916228058,6,1
7,32,1,Pass,0,3.3787,2,-7,3,0,0,0,-0.666666667,5.507570547,3,0
7,42,2,Play,1,1.8446,5,3,3,0,0,0,3.666666667,1.154700538,3,0
7,95,1,Pass,0,1.6267,-3,-9,-7,0,0,0,-6.333333333,3.055050463,3,1
7,32,2,Play,1,1.6215,3,6,2,0,0,0,3.666666667,2.081665999,3,0
7,10,1,Pass,0,1.5349,-8,-6,-7,0,0,0,-7,1,3,0
7,47,1,Pass,0,2.7206,-4,-2,-3,-4,1,2,-1.666666667,2.581988897,6,0
7,10,1,Pass,0,1.6387,-2,-7,5,0,0,0,-1.333333333,6.027713773,3,0
7,91,1,Pass,0,1.8867,-8,-9,6,0,0,0,-3.666666667,8.386497084,3,1
7,10,2,Play,1,2.8228,4,-6,5,0,0,0,1,6.08276253,3,0
7,94,1,Pass,0,6.195,8,-7,-9,-6,3,9,-0.333333333,7.991662322,6,1
7,47,1,Pass,0,2.1521,2,-2,-4,0,0,0,-1.333333333,3.055050463,3,0
7,42,2,Play,1,1.6449,5,5,3,0,0,0,4.333333333,1.154700538,3,0
7,32,2,Play,1,2.4403,-7,2,6,0,0,0,0.333333333,6.658328118,3,0
7,95,1,Pass,0,2.1192,-9,8,-3,0,0,0,-1.333333333,8.621678104,3,1
7,42,2,Play,1,1.7507,3,3,-1,0,0,0,1.666666667,2.309401077,3,0
7,32,1,Pass,0,2.7192,4,3,-7,0,0,0,0,6.08276253,3,0
7,95,1,Pass,0,2.1006,7,-3,-9,0,0,0,-1.666666667,8.082903769,3,1
7,97,2,Play,1,1.9439,2,8,-8,0,0,0,0.666666667,8.082903769,3,1
7,94,2,Play,1,2.0882,3,9,-7,0,0,0,1.666666667,8.082903769,3,1
7,47,1,Pass,0,1.665,1,-2,-4,0,0,0,-1.666666667,2.516611478,3,0
7,32,1,Pass,0,2.5887,2,-7,4,0,0,0,-0.333333333,5.859465277,3,0
7,94,2,Play,1,1.7814,-6,3,9,0,0,0,2,7.549834435,3,1
7,10,1,Pass,0,1.5741,-7,-2,-6,0,0,0,-5,2.645751311,3,0
7,97,1,Pass,0,1.3398,-8,-5,8,0,0,0,-1.666666667,8.504900548,3,1
7,97,1,Pass,0,1.6664,2,-7,-5,0,0,0,-3.333333333,4.725815626,3,1
7,94,1,Pass,0,1.9528,-9,3,-7,0,0,0,-4.333333333,6.429100507,3,1
7,94,2,Play,1,1.5827,8,9,-6,0,0,0,3.666666667,8.386497084,3,1
7,94,2,Play,1,1.7547,9,3,-9,0,0,0,1,9.16515139,3,1
7,32,2,Play,1,1.9008,6,-7,4,0,0,0,1,7,3,0
7,47,1,Pass,0,1.4715,-4,-2,-4,0,0,0,-3.333333333,1.154700538,3,0
7,47,1,Pass,0,1.8205,1,-4,-4,0,0,0,-2.333333333,2.886751346,3,0
7,91,2,Play,1,1.8294,4,9,-1,0,0,0,4,5,3,1
7,94,2,Play,1,2.1698,3,-6,8,0,0,0,1.666666667,7.094598885,3,1
7,94,2,Play,1,1.8058,3,9,8,0,0,0,6.666666667,3.214550254,3,1
7,97,2,Play,1,1.9819,9,2,-8,0,0,0,1,8.544003745,3,1
7,32,2,Play,1,2.6699,6,6,-7,0,0,0,1.666666667,7.505553499,3,0
7,95,2,Play,1,1.3684,7,8,8,0,0,0,7.666666667,0.577350269,3,1
7,91,1,Pass,0,5.0742,6,-9,9,-8,4,-1,0.166666667,7.467708261,6,1
7,42,2,Play,1,1.6281,-4,5,3,0,0,0,1.333333333,4.725815626,3,0
7,91,2,Play,1,3.163,-8,6,4,0,0,0,0.666666667,7.571877794,3,1
7,97,2,Play,1,1.8759,-7,2,8,0,0,0,1,7.549834435,3,1
7,47,1,Pass,0,2.0666,2,1,-3,0,0,0,0,2.645751311,3,0
7,10,1,Pass,0,2.1811,4,-8,-2,0,0,0,-2,6,3,0
7,42,2,Play,1,1.9487,-1,3,5,0,0,0,2.333333333,3.055050463,3,0
7,32,2,Play,1,1.3203,2,4,6,0,0,0,4,2,3,0
7,32,2,Play,1,2.3154,-7,3,6,0,0,0,0.666666667,6.806859286,3,0
7,42,2,Play,1,1.9588,-4,3,5,0,0,0,1.333333333,4.725815626,3,0
7,47,1,Pass,0,1.8789,1,-2,-4,0,0,0,-1.666666667,2.516611478,3,0
7,94,1,Pass,0,2.4611,-7,9,-9,0,0,0,-2.333333333,9.865765725,3,1
7,10,1,Pass,0,2.4812,-2,-8,-7,4,-6,5,-2.333333333,5.680375574,6,0
7,94,2,Play,1,2.6819,9,-9,8,0,0,0,2.666666667,10.11599394,3,1
7,10,1,Pass,0,2.222,4,-6,-8,0,0,0,-3.333333333,6.429100507,3,0
7,97,2,Play,1,1.9272,2,8,9,0,0,0,6.333333333,3.785938897,3,1
7,47,1,Pass,0,1.6952,-4,-3,1,0,0,0,-2,2.645751311,3,0
7,95,2,Play,1,1.6849,-3,8,8,0,0,0,4.333333333,6.350852961,3,1
7,97,1,Pass,0,1.83,-8,9,-7,0,0,0,-2,9.539392014,3,1
7,97,1,Pass,0,2.1536,9,-5,-8,0,0,0,-1.333333333,9.073771726,3,1
7,42,2,Play,1,1.9349,5,5,-4,0,0,0,2,5.196152423,3,0
7,95,2,Play,1,1.9135,-3,8,7,0,0,0,4,6.08276253,3,1
7,42,2,Play,1,1.9079,-4,5,3,0,0,0,1.333333333,4.725815626,3,0
7,10,1,Pass,0,1.2842,-8,-2,-6,0,0,0,-5.333333333,3.055050463,3,0
7,42,1,Pass,0,1.8787,-1,-4,5,0,0,0,0,4.582575695,3,0
7,32,2,Play,1,1.6355,4,6,6,0,0,0,5.333333333,1.154700538,3,0
7,10,2,Play,1,1.7738,5,4,-8,0,0,0,0.333333333,7.234178138,3,0
7,91,2,Play,1,1.7865,9,-8,4,0,0,0,1.666666667,8.736894948,3,1
7,42,2,Play,1,2.1487,3,5,-1,0,0,0,2.333333333,3.055050463,3,0
7,91,2,Play,1,1.6599,4,9,6,0,0,0,6.333333333,2.516611478,3,1
7,47,1,Pass,0,1.8808,-4,2,-3,0,0,0,-1.666666667,3.214550254,3,0
7,97,1,Pass,0,2.3315,-7,8,-5,0,0,0,-1.333333333,8.144527815,3,1
7,10,1,Pass,0,1.8155,-2,-7,4,0,0,0,-1.666666667,5.507570547,3,0
7,10,1,Pass,0,1.4548,-7,-6,4,0,0,0,-3,6.08276253,3,0
7,10,1,Pass,0,1.4391,-7,-8,5,0,0,0,-3.333333333,7.234178138,3,0
7,42,2,Play,1,2.1026,3,3,-4,0,0,0,0.666666667,4.041451884,3,0
7,42,1,Pass,0,2.0815,-4,-1,5,0,0,0,0,4.582575695,3,0
7,42,2,Play,1,1.8483,5,-1,3,0,0,0,2.333333333,3.055050463,3,0
7,10,1,Pass,0,2.0189,-2,5,-6,0,0,0,-1,5.567764363,3,0
7,95,2,Play,1,1.9694,7,8,-9,0,0,0,2,9.539392014,3,1
7,10,2,Play,1,4.258,5,4,-7,0,0,0,0.666666667,6.658328118,3,0
7,10,1,Pass,0,2.2123,-8,5,-2,0,0,0,-1.666666667,6.506407099,3,0
7,97,1,Pass,0,1.834,9,-7,-5,0,0,0,-1,8.717797887,3,1
7,97,1,Pass,0,1.2911,2,-7,-8,0,0,0,-4.333333333,5.507570547,3,1
7,97,2,Play,1,2.0998,2,-5,8,0,0,0,1.666666667,6.506407099,3,1
7,32,2,Play,1,1.5982,2,3,4,0,0,0,3,1,3,0
7,32,2,Play,1,2.1164,3,-7,4,2,6,6,2.333333333,4.844240567,6,0
7,32,2,Play,1,1.4535,4,2,6,0,0,0,4,2,3,0
7,42,1,Pass,0,1.8327,-1,-4,3,0,0,0,-0.666666667,3.511884584,3,0
7,94,1,Pass,0,1.2811,-7,-6,-9,0,0,0,-7.333333333,1.527525232,3,1
7,95,1,Pass,0,1.6117,-7,-9,8,0,0,0,-2.666666667,9.291573243,3,1
7,47,1,Pass,0,2.4645,-4,1,2,0,0,0,-0.333333333,3.214550254,3,0
7,95,2,Play,1,2.1767,7,-3,8,0,0,0,4,6.08276253,3,1
7,91,1,Pass,0,1.4693,-1,-8,4,0,0,0,-1.666666667,6.027713773,3,1
7,91,1,Pass,0,1.7598,-9,-8,9,0,0,0,-2.666666667,10.11599394,3,1
8,94,2,Play,1,3.3361,-6,3,9,0,0,0,2,7.549834435,3,1
8,42,2,Play,1,2.0849,5,5,3,0,0,0,4.333333333,1.154700538,3,0
8,91,2,Play,1,1.5531,4,6,-1,0,0,0,3,3.605551275,3,1
8,91,2,Play,1,1.5325,4,9,-1,0,0,0,4,5,3,1
8,10,1,Pass,0,2.3866,4,-8,-7,0,0,0,-3.666666667,6.658328118,3,0
8,91,1,Pass,0,1.519,-9,-8,9,0,0,0,-2.666666667,10.11599394,3,1
8,94,1,Pass,0,1.1522,3,-9,-6,0,0,0,-4,6.244997998,3,1
8,47,1,Pass,0,1.2057,-3,-4,-2,0,0,0,-3,1,3,0
8,95,1,Pass,0,1.5634,7,-7,-9,0,0,0,-3,8.717797887,3,1
8,94,1,Pass,0,1.2712,-6,-9,8,0,0,0,-2.333333333,9.073771726,3,1
8,91,1,Pass,0,1.2615,-8,4,-9,0,0,0,-4.333333333,7.234178138,3,1
8,10,1,Pass,0,1.1198,4,-8,-2,0,0,0,-2,6,3,0
8,94,1,Pass,0,1.1017,8,-6,-7,0,0,0,-1.666666667,8.386497084,3,1
8,42,1,Pass,0,1.3358,5,-4,3,0,0,0,1.333333333,4.725815626,3,0
8,42,1,Pass,0,1.1249,-1,-4,5,0,0,0,0,4.582575695,3,0
8,32,2,Play,1,2.1622,3,6,6,0,0,0,5,1.732050808,3,0
8,42,1,Pass,0,2.2072,-1,-4,3,0,0,0,-0.666666667,3.511884584,3,0
8,97,1,Pass,0,1.2355,2,-7,-5,0,0,0,-3.333333333,4.725815626,3,1
8,95,2,Play,1,2.5505,7,-3,8,0,0,0,4,6.08276253,3,1
8,94,1,Pass,0,2.9873,8,-7,-9,-6,3,9,-0.333333333,7.991662322,6,1
8,42,2,Play,1,2.2363,3,3,-4,0,0,0,0.666666667,4.041451884,3,0
8,10,1,Pass,0,1.8045,-8,-2,-7,0,0,0,-5.666666667,3.214550254,3,0
8,42,1,Pass,0,1.0308,3,-4,-1,0,0,0,-0.666666667,3.511884584,3,0
8,95,2,Play,1,2.4415,7,8,-7,0,0,0,2.666666667,8.386497084,3,1
8,42,1,Pass,0,1.6534,3,5,-1,0,0,0,2.333333333,3.055050463,3,0
8,91,2,Play,1,1.9845,-8,6,4,0,0,0,0.666666667,7.571877794,3,1
8,97,1,Pass,0,1.9823,-7,-8,8,0,0,0,-2.333333333,8.96288644,3,1
8,47,1,Pass,0,1.268,1,-2,-4,0,0,0,-1.666666667,2.516611478,3,0
8,94,2,Play,1,3.1528,3,9,-7,0,0,0,1.666666667,8.082903769,3,1
8,97,2,Play,1,2.8031,2,9,-7,0,0,0,1.333333333,8.020806277,3,1
8,91,1,Pass,0,1.4038,-1,4,-9,0,0,0,-2,6.557438524,3,1
8,47,1,Pass,0,0.9373,-4,-3,-4,0,0,0,-3.666666667,0.577350269,3,0
8,32,2,Play,1,2.103,2,6,6,0,0,0,4.666666667,2.309401077,3,0
8,10,1,Pass,0,3.7182,-7,-2,-6,0,0,0,-5,2.645751311,3,0
8,95,2,Play,1,2.9711,7,8,8,0,0,0,7.666666667,0.577350269,3,1
8,95,2,Play,1,1.3015,8,8,-7,0,0,0,3,8.660254038,3,1
8,91,1,Pass,0,2.3353,-8,9,-1,0,0,0,0,8.544003745,3,1
8,42,2,Play,1,2.0346,5,3,5,0,0,0,4.333333333,1.154700538,3,0
8,95,1,Pass,0,3.1351,7,8,-9,0,0,0,2,9.539392014,3,1
8,91,1,Pass,0,1.2,6,-8,-1,0,0,0,-1,7,3,1
8,94,1,Pass,0,1.2927,-7,-6,-9,0,0,0,-7.333333333,1.527525232,3,1
8,10,1,Pass,0,1.1194,-8,-6,5,0,0,0,-3,7,3,0
8,10,1,Pass,0,0.9932,-2,-7,4,0,0,0,-1.666666667,5.507570547,3,0
8,10,1,Pass,0,0.9758,-2,-6,4,0,0,0,-1.333333333,5.033222957,3,0
8,47,1,Pass,0,1.0357,2,-2,-4,0,0,0,-1.333333333,3.055050463,3,0
8,95,1,Pass,0,1.2698,-7,8,-3,0,0,0,-0.666666667,7.767453465,3,1
8,42,1,Pass,0,1.6103,5,-1,3,0,0,0,2.333333333,3.055050463,3,0
8,32,1,Pass,0,1.3467,-7,3,6,0,0,0,0.666666667,6.806859286,3,0
8,91,1,Pass,0,1.6528,-8,-9,6,0,0,0,-3.666666667,8.386497084,3,1
8,42,2,Play,1,2.7192,-1,3,5,0,0,0,2.333333333,3.055050463,3,0
8,47,1,Pass,0,1.7576,2,-2,-3,0,0,0,-1,2.645751311,3,0
8,94,2,Play,1,2.1079,9,8,-7,0,0,0,3.333333333,8.96288644,3,1
8,32,1,Pass,0,2.0555,4,3,-7,0,0,0,0,6.08276253,3,0
8,91,1,Pass,0,1.0762,-1,-8,4,0,0,0,-1.666666667,6.027713773,3,1
8,42,1,Pass,0,3.0085,5,-1,5,3,3,-4,1.833333333,3.600925807,6,0
8,91,1,Pass,0,2.8915,6,-9,9,0,0,0,2,9.643650761,3,1
8,97,1,Pass,0,3.6177,9,2,-8,0,0,0,1,8.544003745,3,1
8,47,1,Pass,0,1.096,2,-4,-4,0,0,0,-2,3.464101615,3,0
8,97,1,Pass,0,1.6577,9,-5,-8,0,0,0,-1.333333333,9.073771726,3,1
8,10,1,Pass,0,1.3383,4,5,-2,0,0,0,2.333333333,3.785938897,3,0
8,47,1,Pass,0,1.8104,1,-2,-4,0,0,0,-1.666666667,2.516611478,3,0
8,97,2,Play,1,4.5704,8,9,-7,0,0,0,3.333333333,8.96288644,3,1
8,32,2,Play,1,1.9973,2,3,4,0,0,0,3,1,3,0
8,10,1,Pass,0,2.2721,-6,-7,5,0,0,0,-2.666666667,6.658328118,3,0
8,47,1,Pass,0,2.5697,-3,-2,-4,0,0,0,-3,1,3,0
8,10,1,Pass,0,1.2523,4,-6,5,0,0,0,1,6.08276253,3,0
8,10,1,Pass,0,1.0869,-2,-8,-7,4,-6,5,-2.333333333,5.680375574,6,0
8,95,2,Play,1,2.6337,-3,8,8,0,0,0,4.333333333,6.350852961,3,1
8,10,1,Pass,0,1.5691,4,-6,-8,0,0,0,-3.333333333,6.429100507,3,0
8,94,1,Pass,0,1.4532,9,3,-9,0,0,0,1,9.16515139,3,1
8,42,1,Pass,0,1.1705,5,5,-4,0,0,0,2,5.196152423,3,0
8,94,1,Pass,0,1.0715,-6,9,-7,0,0,0,-1.333333333,8.96288644,3,1
8,91,1,Pass,0,2.8965,9,6,-8,0,0,0,2.333333333,9.073771726,3,1
8,95,1,Pass,0,1.0032,7,8,-7,0,0,0,2.666666667,8.386497084,3,1
8,95,1,Pass,0,1.018,8,8,-9,0,0,0,2.333333333,9.814954576,3,1
8,95,1,Pass,0,1.0346,-3,8,7,0,0,0,4,6.08276253,3,1
8,42,1,Pass,0,1.4354,-4,3,5,0,0,0,1.333333333,4.725815626,3,0
8,47,1,Pass,0,1.1533,-4,-2,-3,-4,1,2,-1.666666667,2.581988897,6,0
8,47,1,Pass,0,1.4103,-4,1,2,0,0,0,-0.333333333,3.214550254,3,0
8,91,1,Pass,0,3.3675,9,-9,4,0,0,0,1.333333333,9.291573243,3,1
8,47,1,Pass,0,1.19,-2,1,-3,0,0,0,-1.333333333,2.081665999,3,0
8,94,2,Play,1,2.2428,3,9,8,0,0,0,6.666666667,3.214550254,3,1
8,97,1,Pass,0,2.1778,-8,9,-7,0,0,0,-2,9.539392014,3,1
8,97,1,Pass,0,1.8543,2,8,-8,0,0,0,0.666666667,8.082903769,3,1
8,97,2,Play,1,4.0364,8,9,-5,0,0,0,4,7.810249676,3,1
8,10,1,Pass,0,1.5952,-8,-6,-7,0,0,0,-7,1,3,0
8,10,1,Pass,0,1.5719,-8,-2,-6,0,0,0,-5.333333333,3.055050463,3,0
8,94,1,Pass,0,4.1911,-9,3,-7,0,0,0,-4.333333333,6.429100507,3,1
8,10,1,Pass,0,1.3296,-2,-7,5,0,0,0,-1.333333333,6.027713773,3,0
8,47,1,Pass,0,1.1994,-4,-3,1,0,0,0,-2,2.645751311,3,0
8,47,1,Pass,0,1.1377,-4,2,-3,0,0,0,-1.666666667,3.214550254,3,0
8,47,1,Pass,0,1.0357,-4,-2,-4,0,0,0,-3.333333333,1.154700538,3,0
8,32,1,Pass,0,2.6513,2,6,-7,0,0,0,0.333333333,6.658328118,3,0
8,42,1,Pass,0,1.323,5,5,-1,0,0,0,3,3.464101615,3,0
8,94,1,Pass,0,1.1506,8,-7,3,0,0,0,1.333333333,7.637626158,3,1
8,10,1,Pass,0,0.9885,-8,5,-2,0,0,0,-1.666666667,6.506407099,3,0
8,42,1,Pass,0,1.4596,-4,-1,5,0,0,0,0,4.582575695,3,0
8,32,2,Play,1,3.042,3,6,2,0,0,0,3.666666667,2.081665999,3,0
8,97,1,Pass,0,3.0703,2,-5,9,0,0,0,2,7,3,1
8,32,2,Play,1,1.0925,6,3,4,0,0,0,4.333333333,1.527525232,3,0
8,94,1,Pass,0,2.4028,-6,-9,9,0,0,0,-2,9.643650761,3,1
8,95,1,Pass,0,1.3666,-3,-7,8,0,0,0,-0.666666667,7.767453465,3,1
8,91,1,Pass,0,1.2521,-1,-9,-8,0,0,0,-6,4.358898944,3,1
8,95,1,Pass,0,0.9961,-3,-9,-7,0,0,0,-6.333333333,3.055050463,3,1
8,97,2,Play,1,2.4307,2,8,9,0,0,0,6.333333333,3.785938897,3,1
8,97,1,Pass,0,2.1541,2,9,-5,-7,8,-8,-0.166666667,7.574078602,6,1
8,32,1,Pass,0,1.1441,6,-7,4,0,0,0,1,7,3,0
8,95,1,Pass,0,1.0332,-3,-9,8,0,0,0,-1.333333333,8.621678104,3,1
8,97,1,Pass,0,1.1354,9,-7,-5,0,0,0,-1,8.717797887,3,1
8,32,2,Play,1,2.4029,4,6,6,0,0,0,5.333333333,1.154700538,3,0
8,47,1,Pass,0,6.7853,1,2,-2,0,0,0,0.333333333,2.081665999,3,0
8,47,1,Pass,0,2.3538,2,1,-3,0,0,0,0,2.645751311,3,0
8,32,1,Pass,0,1.3043,6,4,-7,0,0,0,1,7,3,0
8,32,1,Pass,0,1.234,2,-7,4,0,0,0,-0.333333333,5.859465277,3,0
8,32,2,Play,1,2.5357,2,4,6,0,0,0,4,2,3,0
8,97,1,Pass,0,2.4581,-7,8,-5,0,0,0,-1.333333333,8.144527815,3,1
8,95,1,Pass,0,1.0538,-3,-7,7,0,0,0,-1,7.211102551,3,1
8,10,1,Pass,0,1.0903,5,4,-8,0,0,0,0.333333333,7.234178138,3,0
8,32,2,Play,1,2.6845,6,2,3,0,0,0,3.666666667,2.081665999,3,0
8,47,1,Pass,0,2.2375,1,-4,-4,0,0,0,-2.333333333,2.886751346,3,0
8,32,1,Pass,0,2.9858,6,6,-7,0,0,0,1.666666667,7.505553499,3,0
8,94,1,Pass,0,1.2767,3,-6,8,0,0,0,1.666666667,7.094598885,3,1
8,97,1,Pass,0,1.0914,-8,2,-5,0,0,0,-3.666666667,5.131601439,3,1
8,47,1,Pass,0,1.9891,-4,1,2,0,0,0,-0.333333333,3.214550254,3,0
8,42,1,Pass,0,1.1372,5,-1,3,0,0,0,2.333333333,3.055050463,3,0
8,97,1,Pass,0,0.9801,-5,-8,-7,0,0,0,-6.666666667,1.527525232,3,1
8,32,2,Play,1,3.233,3,-7,4,2,6,6,2.333333333,4.844240567,6,0
8,10,1,Pass,0,1.9202,5,4,-7,0,0,0,0.666666667,6.658328118,3,0
8,94,1,Pass,0,1.6951,-7,9,-9,0,0,0,-2.333333333,9.865765725,3,1
8,94,1,Pass,0,2.8364,-9,3,8,0,0,0,0.666666667,8.736894948,3,1
8,95,1,Pass,0,1.3824,8,7,-9,-3,8,-7,0.666666667,7.916228058,6,1
8,94,1,Pass,0,0.9755,-7,3,-6,0,0,0,-3.333333333,5.507570547,3,1
8,10,1,Pass,0,0.9326,-7,-8,5,0,0,0,-3.333333333,7.234178138,3,0
8,97,1,Pass,0,1.0425,-7,2,8,0,0,0,1,7.549834435,3,1
8,32,1,Pass,0,0.9529,3,6,-7,0,0,0,0.666666667,6.806859286,3,0
8,32,2,Play,1,2.1699,6,4,3,0,0,0,4.333333333,1.527525232,3,0
8,97,1,Pass,0,2.1847,9,8,-8,0,0,0,3,9.539392014,3,1
8,42,2,Play,1,2.2199,3,3,5,0,0,0,3.666666667,1.154700538,3,0
8,32,1,Pass,0,2.2525,2,-7,3,0,0,0,-0.666666667,5.507570547,3,0
8,95,1,Pass,0,1.0855,7,-3,-9,0,0,0,-1.666666667,8.082903769,3,1
8,10,1,Pass,0,1.151,-2,5,-6,0,0,0,-1,5.567764363,3,0
8,95,1,Pass,0,1.1874,-9,8,-3,0,0,0,-1.333333333,8.621678104,3,1
8,97,1,Pass,0,1.0762,2,-7,-8,0,0,0,-4.333333333,5.507570547,3,1
8,97,1,Pass,0,1.0012,-8,-5,8,0,0,0,-1.666666667,8.504900548,3,1
8,94,1,Pass,0,1.0193,-7,8,-9,0,0,0,-2.666666667,9.291573243,3,1
8,42,1,Pass,0,1.1003,-4,5,3,0,0,0,1.333333333,4.725815626,3,0
8,91,1,Pass,0,0.9515,-9,6,-1,0,0,0,-1.333333333,7.505553499,3,1
8,42,1,Pass,0,0.953,-4,5,3,0,0,0,1.333333333,4.725815626,3,0
8,91,1,Pass,0,1.0079,9,-8,4,0,0,0,1.666666667,8.736894948,3,1
8,91,1,Pass,0,1.0159,9,-9,-1,0,0,0,-0.333333333,9.018499506,3,1
8,10,1,Pass,0,2.6477,-7,-6,4,0,0,0,-3,6.08276253,3,0
8,97,1,Pass,0,0.9028,2,-5,8,0,0,0,1.666666667,6.506407099,3,1
8,94,1,Pass,0,1.0868,8,9,-6,0,0,0,3.666666667,8.386497084,3,1
8,95,1,Pass,0,0.9179,-7,-9,8,0,0,0,-2.666666667,9.291573243,3,1
8,94,1,Pass,0,1.1196,9,-9,8,0,0,0,2.666666667,10.11599394,3,1
8,47,1,Pass,0,1.1201,1,-4,-3,0,0,0,-2,2.645751311,3,0
