SubNum,TrialNumber,Card1,Card2,Card3,Card4,Card5,Card6,EV,std,infoS,infoValue,infoS_normalized
444454,35,-5,-3,-5,-8,-4,-9,-5.66666666666667,2.33809038890002,0.004629612,0,-1.8042066797524
444454,3,1,-3,-6,8,-7,3,-0.666666666666667,5.75036230742609,0.745370441,0.683333333,-0.270669241240453
444454,55,-7,6,8,-3,-8,-9,-2.16666666666667,7.41395081361258,0.233796402,0.483333333,-1.32976833590811
444454,1,7,2,3,2,1,-6,1.5,4.23083916026124,0.076388924,0.2,-1.6556451489098
444454,42,5,-1,5,3,3,-4,1.83333333333333,3.60092580688171,1.12268515,0.066666667,0.510476079362284
444454,50,-8,-4,4,-5,2,6,-0.833333333333333,5.60059520646392,1.476851887,0.583333333,1.24369872539671
444454,71,8,-2,-8,6,7,8,3.16666666666667,6.64580067912563,0.752314779,0.183333333,-0.256292549836716
444454,9,-4,-5,-1,-1,-8,-1,-3.33333333333333,2.87518115371304,0.016203774,0,-1.7802449780998
444454,76,2,3,-3,-1,-5,-3,-1.16666666666667,3.12516666222246,0.016203774,0.133333333,-1.7802449780998
444454,24,2,-6,-3,3,7,-6,-0.5,5.31977443130815,1.030092557,0.683333333,0.318783921544965
444454,90,3,-5,9,-9,-8,9,-0.166666666666667,8.25631071766722,0.993055556,1.35,0.242107133362004
444454,18,-7,1,8,1,-1,-5,-0.5,5.2820450584977,1.115740811,0.683333333,0.496099385888272
444454,63,-2,-1,4,-5,5,1,0.333333333333333,3.77712412645741,1.108796296,0.483333333,0.481722328045808
444454,45,-7,4,-9,-8,4,-5,-3.5,5.95818764390649,0.187500106,0.066666667,-1.42561441378164
444454,85,8,8,-9,1,-9,-2,-0.5,7.66159252375118,1.111111076,0.983333333,0.486514559893904
444454,54,4,6,7,5,4,1,4.5,2.07364413533277,0.016203774,0,-1.7802449780998
444454,14,6,1,-5,-3,-5,8,0.333333333333333,5.64505683467108,1.497685256,0.766666667,1.28682953455565
444454,13,-1,-2,1,3,-6,-2,-1.16666666666667,3.06050104830347,0.159722222,0.116666667,-1.48312228078304
444454,88,9,-1,1,8,-9,-9,-0.166666666666667,7.85917722580848,1.488425961,1.15,1.26766024486509
444454,19,5,-4,-1,-2,8,8,2.33333333333333,5.3166405433005,0.879629594,0.133333333,0.00728416638574421
444454,51,2,-2,2,-6,-3,-8,-2.5,4.08656334834051,0.432870441,0.05,-0.917630271027276
444454,20,1,-4,9,4,1,2,2.16666666666667,4.26223728418147,0.194444444,0.066666667,-1.4112377223779
444454,36,-5,8,9,7,-5,-8,1,7.77174369109018,1.129629665,0.9,0.524853137204749
444454,27,-9,-3,7,-3,1,-3,-1.66666666666667,5.3166405433005,0.368055556,0.3,-1.05181492621164
444454,75,9,-8,-8,1,5,4,0.5,7.06399320497974,1.481481446,0.916666667,1.25328318702263
444454,96,9,-5,-8,3,2,-1,0,6.06630035524124,0.981481481,1.033333333,0.218145611823348
444454,73,4,-3,-7,-7,4,3,-1,5.32916503778969,1.113426032,0.433333333,0.491307156110452
444454,89,9,-8,-9,1,-3,9,-0.166666666666667,7.96031825159438,1.083333369,1.216666667,0.429007059331227
444454,5,6,-8,6,-1,5,5,2.16666666666667,5.63619256827396,1.497685256,0.233333333,1.28682953455565
444454,16,-8,6,4,5,7,5,3.16666666666667,5.56477013601341,0.046296261,0,-1.71794524568903
444454,39,-6,4,-7,-5,9,-5,-1.66666666666667,6.56251984123985,0.368055556,0.483333333,-1.05181492621164
444454,78,-8,9,1,-8,9,-3,0,7.74596669241483,1.486111182,1.266666667,1.26286801508727
444454,56,-4,-2,-5,5,-8,-7,-3.5,4.67974358271904,0.097222293,0,-1.61251433975086
444454,74,-8,-8,-7,9,4,-6,-2.66666666666667,7.31209044437134,0.789351958,0.383333333,-0.179615393144752
444454,44,6,-8,-1,-1,5,-3,-0.333333333333333,5.20256347070045,0.342592628,0.733333333,-1.1045301969965
444454,23,2,-6,5,3,-1,-3,0,4.09878030638384,0.613425891,0.7,-0.543830783457282
444454,58,-6,3,-2,1,-4,7,-0.166666666666667,4.79235502302017,1.030092557,0.733333333,0.318783921544965
444454,17,-3,7,3,-5,-9,8,0.166666666666667,6.88234456175123,1.094907443,1.083333333,0.452968578799607
444454,37,-5,-8,-6,2,-8,-1,-4.33333333333333,4.03319558993445,0.011574039,0,-1.78982980409417
444454,40,4,3,-7,7,1,1,1.5,4.72228758124704,0.020833333,0.25,-1.77066051647388
444454,68,9,-3,6,-1,8,7,4.33333333333333,5.04645089807348,1.013888924,0,0.285237940450669
444454,60,6,-4,2,5,-5,-8,-0.666666666666667,5.7850381733111,1.030092557,0.683333333,0.318783921544965
444454,72,-2,5,3,7,-9,1,0.833333333333333,5.74166061925177,1.016203704,0.633333333,0.290030172298765
444454,87,4,9,-9,9,-9,-5,-0.166666666666667,8.54205283679905,1.106481517,1.416666667,0.476930098267988
444454,2,3,-7,6,-6,1,7,0.666666666666667,5.95538971576728,1.048611146,0.666666667,0.35712249885581
444454,7,6,-7,2,1,-5,6,0.5,5.46808924579693,1.488425961,0.65,1.26766024486509
444454,95,8,7,-9,-3,8,-7,0.666666666666667,7.91622805802528,1.490740741,1.066666667,1.27245247671319
444454,33,-8,1,6,1,-2,1,-0.166666666666667,4.62240918425302,1.145833298,0.7,0.558399118299045
444454,91,6,-9,9,-8,4,-1,0.166666666666667,7.46770826068257,1.013888924,1.15,0.285237940450669
444454,49,-3,2,-4,6,-2,9,1.33333333333333,5.27888877195444,1.07870381,0.366666667,0.41942259770531
444454,57,3,-1,5,-4,-9,-2,-1.33333333333333,5.00666222813829,0.048611217,0.316666667,-1.71315264947248
444454,65,1,3,-8,8,-3,-3,-0.333333333333333,5.57374799095426,1.030092557,0.8,0.318783921544965
444454,26,-8,-7,4,-8,7,-3,-2.5,6.53452370108182,1.083333369,0.3,0.429007059331227
444454,92,8,-8,5,-8,2,1,0,6.66333249958307,1.099537002,1.066666667,0.462553040425523
444454,29,-1,1,1,5,5,6,2.83333333333333,2.85773803324704,0.196759224,0,-1.4064454905298
444454,70,-5,2,1,7,-3,6,1.33333333333333,4.76095228569523,1.016203704,0.3,0.290030172298765
444454,61,1,-6,4,-4,-7,1,-1.83333333333333,4.44597195972564,0.888888889,0.133333333,0.0264534560763042
444454,94,8,-7,-9,-6,3,9,-0.333333333333333,7.99166232186187,0.314814921,1.233333333,-1.16203769755918
444454,46,8,8,-4,-6,8,-2,2,6.6932802122726,0.932870406,0.3,0.117507304172006
444454,66,-1,-3,-7,7,2,-4,-1,4.93963561409139,1.006944409,0.433333333,0.270860882608205
444454,38,4,7,-4,6,8,-9,2,6.89927532426414,1.108796296,0.45,0.481722328045808
444454,25,-1,7,3,4,2,5,3.33333333333333,2.73252020425589,0.055555556,0,-1.69877595599847
444454,67,5,4,9,4,-4,-8,1.66666666666667,6.34560215162176,1.020833439,0.433333333,0.299614998293133
483682,79,2,4,-7,-5,-3,1,-1.33333333333333,4.32049379893857,0.986871975,0.216666667,0.585234479748329
483682,27,-9,-3,7,-3,1,-3,-1.66666666666667,5.3166405433005,0.985440348,0.3,0.58183735407685
483682,75,9,-8,-8,1,5,4,0.5,7.06399320497974,1.081376723,0.916666667,0.809485982065295
483682,35,-5,-3,-5,-8,-4,-9,-5.66666666666667,2.33809038890002,1.400833767,0,1.56752961012446
483682,59,1,3,-8,3,-4,-9,-2.33333333333333,5.42832079621927,1.287388218,0.15,1.29833324345701
483682,15,2,-3,1,9,-9,-2,-0.333333333333333,5.98887858172685,0.911331819,0.866666667,0.405984295744263
483682,23,2,-6,5,3,-1,-3,0,4.09878030638384,1.08456048,0.7,0.81704075899843
483682,61,1,-6,4,-4,-7,1,-1.83333333333333,4.44597195972564,0.657948533,0.133333333,-0.195272082903606
483682,5,6,-8,6,-1,5,5,2.16666666666667,5.63619256827396,1.487937889,0.233333333,1.7742200741475
483682,87,4,9,-9,9,-9,-5,-0.166666666666667,8.54205283679905,1.477712442,1.416666667,1.74995598265854
483682,76,2,3,-3,-1,-5,-3,-1.16666666666667,3.12516666222246,0.895256559,0.133333333,0.367839109587734
483682,78,-8,9,1,-8,9,-3,0,7.74596669241483,1.321015431,1.266666667,1.37812767911841
483682,10,-2,-8,-7,4,-6,5,-2.33333333333333,5.68037557443754,0.574866143,0.216666667,-0.392419328601611
483682,18,-7,1,8,1,-1,-5,-0.5,5.2820450584977,0.840007161,0.683333333,0.236737119837886
483682,24,2,-6,-3,3,7,-6,-0.5,5.31977443130815,1.491365054,0.683333333,1.78235243697797
483682,44,6,-8,-1,-1,5,-3,-0.333333333333333,5.20256347070045,0.630495296,0.733333333,-0.26041621344733
483682,41,-6,2,-3,8,-1,3,0.5,4.9295030175465,1.442581311,0.616666667,1.6665928811047
483682,64,6,3,4,-7,-2,-3,0.166666666666667,4.9564772436345,1.325493097,0.766666667,1.38875278895282
483682,2,3,-7,6,-6,1,7,0.666666666666667,5.95538971576728,1.310028417,0.666666667,1.35205645573948
483682,100,9,-9,8,-9,-1,1,-0.166666666666667,7.85917722580848,1.176861054,1.15,1.03606194917417
483682,65,1,3,-8,8,-3,-3,-0.333333333333333,5.57374799095426,1.231511997,0.8,1.16574385754547
483682,95,8,7,-9,-3,8,-7,0.666666666666667,7.91622805802528,1.135672161,1.066666667,0.938324308161437
483682,93,5,-6,8,-9,4,-4,-0.333333333333333,6.88960569747403,0.7486228,1.033333333,0.0198900229859274
483682,96,9,-5,-8,3,2,-1,0,6.06630035524124,1.201438457,1.033333333,1.09438197713509
483682,97,2,9,-5,-7,8,-8,-0.166666666666667,7.57407860182786,1.451769527,1.216666667,1.68839571413922
483682,8,2,4,8,-3,-8,5,1.33333333333333,5.85377371160405,1.311652209,0.466666667,1.35590957215063
483682,1,7,2,3,2,1,-6,1.5,4.23083916026124,1.494807547,0.2,1.79052117181196
483682,29,-1,1,1,5,5,6,2.83333333333333,2.85773803324704,1.415391155,0,1.60207301876686
483682,68,9,-3,6,-1,8,7,4.33333333333333,5.04645089807348,0.979064599,0,0.566708259275751
483682,47,-4,-2,-3,-4,1,2,-1.66666666666667,2.58198889747161,0.593356959,0.016666667,-0.348542239303764
483682,6,6,-5,-7,1,-1,-3,-1.5,4.63680924774785,0.778639835,0.233333333,0.09111782197282
483682,32,3,-7,4,2,6,6,2.33333333333333,4.84424056655599,0.809820838,0.05,0.165107615231671
483682,30,-4,7,6,-1,3,-1,1.66666666666667,4.36653943835008,0.835333899,0.166666667,0.225647877800853
483682,25,-1,7,3,4,2,5,3.33333333333333,2.73252020425589,0.535495723,0,-0.485841892215557
483682,63,-2,-1,4,-5,5,1,0.333333333333333,3.77712412645741,0.883540463,0.483333333,0.340037838382929
483682,39,-6,4,-7,-5,9,-5,-1.66666666666667,6.56251984123985,0.598035482,0.483333333,-0.337440513373819
483682,58,-6,3,-2,1,-4,7,-0.166666666666667,4.79235502302017,0.900882637,0.733333333,0.381189300666519
483682,71,8,-2,-8,6,7,8,3.16666666666667,6.64580067912563,0.654787425,0.183333333,-0.202773115740456
483682,36,-5,8,9,7,-5,-8,1,7.77174369109018,0.629437932,0.9,-0.262925245750087
483682,46,8,8,-4,-6,8,-2,2,6.6932802122726,0.319287491,0.3,-0.99888511877699
483682,73,4,-3,-7,-7,4,3,-1,5.32916503778969,0.545971442,0.433333333,-0.460983927157543
483682,42,5,-1,5,3,3,-4,1.83333333333333,3.60092580688171,0.106212802,0.066666667,-1.50449272183594
483682,80,3,-1,-7,-5,2,-2,-1.66666666666667,3.8815804341359,0.928188777,0.116666667,0.44598438289326
483682,4,-9,8,-9,7,-2,-9,-2.33333333333333,8.09114742583935,0.26053269,0.516666667,-1.13830512328919
483682,14,6,1,-5,-3,-5,8,0.333333333333333,5.64505683467108,0.041566666,0.766666667,-1.65789234909051
483682,28,3,-5,-2,-9,9,5,0.166666666666667,6.70571895225759,0.091550753,1.066666667,-1.53928448187846
483682,56,-4,-2,-5,5,-8,-7,-3.5,4.67974358271904,0.00443199,0,-1.74600968771411
483682,51,2,-2,2,-6,-3,-8,-2.5,4.08656334834051,0.629092722,0.05,-0.26374439889057
483682,37,-5,-8,-6,2,-8,-1,-4.33333333333333,4.03319558993445,0.024893065,0,-1.69745734611356
483682,74,-8,-8,-7,9,4,-6,-2.66666666666667,7.31209044437134,0.916795243,0.383333333,0.418948523105565
483682,52,9,1,1,7,-4,1,2.5,4.72228758124704,0.01502255,0.1,-1.72087921500624
483682,57,3,-1,5,-4,-9,-2,-1.33333333333333,5.00666222813829,0.362730773,0.316666667,-0.895798009819463
483682,34,-7,5,2,8,2,-9,0.166666666666667,6.735478206235,0.023877681,0.983333333,-1.69986676354757
483682,43,-3,-9,9,6,2,2,1.16666666666667,6.431692364119,0.292136112,0.6,-1.06331296668498
483682,17,-3,7,3,-5,-9,8,0.166666666666667,6.88234456175123,0.274515871,1.083333333,-1.10512425764189
483682,83,-4,3,8,-9,-8,8,-0.333333333333333,7.71146332849134,0.670657023,1.166666667,-0.165115947524248
483682,49,-3,2,-4,6,-2,9,1.33333333333333,5.27888877195444,0.714990325,0.366666667,-0.0599168989412947
483682,12,-7,-2,-8,-8,-6,9,-3.66666666666667,6.59292550137393,0.817934991,0.016666667,0.184361790696799
483682,94,8,-7,-9,-6,3,9,-0.333333333333333,7.99166232186187,0.79549725,1.233333333,0.131118993542851
483682,9,-4,-5,-1,-1,-8,-1,-3.33333333333333,2.87518115371304,0.113657695,0,-1.48682664182228
483682,38,4,7,-4,6,8,-9,2,6.89927532426414,0.977110925,0.45,0.562072361727645
483682,90,3,-5,9,-9,-8,9,-0.166666666666667,8.25631071766722,1.059547047,1.35,0.757686069979475
483682,45,-7,4,-9,-8,4,-5,-3.5,5.95818764390649,0.247742645,0.066666667,-1.16865478155135
483682,92,8,-8,5,-8,2,1,0,6.66333249958307,1.108521811,1.066666667,0.873898901980454
483682,98,8,3,-7,-9,9,-9,-0.833333333333333,8.49509662491644,0.999935511,1.083333333,0.616233108235988
483682,19,5,-4,-1,-2,8,8,2.33333333333333,5.3166405433005,1.091963623,0.133333333,0.83460776991324
483682,62,9,2,9,1,-4,-1,2.66666666666667,5.3166405433005,0.075505919,0.133333333,-1.57735746979782
483682,50,-8,-4,4,-5,2,6,-0.833333333333333,5.60059520646392,0.944835498,0.583333333,0.485485596027031
483682,54,4,6,7,5,4,1,4.5,2.07364413533277,0.020182171,0,-1.70863588559557
483682,91,6,-9,9,-8,4,-1,0.166666666666667,7.46770826068257,0.563242469,1.15,-0.420001290482962
483682,31,-4,-8,1,9,-9,-1,-2,6.6332495807108,0.628420375,0.366666667,-0.265339819523069
483682,99,6,-7,-9,2,8,-1,-0.166666666666667,6.85322308601337,0.546517967,1.033333333,-0.459687071127582
483682,77,-1,3,5,8,-7,7,2.5,5.64800849857718,0.698362362,0.15,-0.0993736009815025
483682,81,-8,-9,8,1,-3,9,-0.333333333333333,7.73735527597555,0.421098729,1.1,-0.757295954661657
483682,21,-7,8,-4,-1,-1,-6,-1.83333333333333,5.41910201663215,0.542903442,0.233333333,-0.468264022852931
483682,22,7,-6,-1,-1,-5,2,-0.666666666666667,4.76095228569523,0.527758121,0.5,-0.504202545088054
483682,69,8,7,-3,-1,-6,1,1,5.54977477020464,0.675220018,0.5,-0.154288359435078
483682,67,5,4,9,4,-4,-8,1.66666666666667,6.34560215162176,0.083778951,0.433333333,-1.55772628836008
483682,55,-7,6,8,-3,-8,-9,-2.16666666666667,7.41395081361258,0.854516279,0.483333333,0.271165987991623
483682,13,-1,-2,1,3,-6,-2,-1.16666666666667,3.06050104830347,0.882460451,0.116666667,0.337475064356799
483682,3,1,-3,-6,8,-7,3,-0.666666666666667,5.75036230742609,0.815708397,0.683333333,0.17907827785626
483682,66,-1,-3,-7,7,2,-4,-1,4.93963561409139,0.55768342,0.433333333,-0.433192427606608
483682,20,1,-4,9,4,1,2,2.16666666666667,4.26223728418147,0.010447201,0.066666667,-1.73173611805702
483682,85,8,8,-9,1,-9,-2,-0.5,7.66159252375118,0.562899318,0.983333333,-0.420815557796511
483682,40,4,3,-7,7,1,1,1.5,4.72228758124704,0.086961907,0.25,-1.5501734121299
483682,86,8,-9,-8,-5,4,9,-0.166666666666667,8.13428956127495,0.418245427,1.35,-0.764066590778945
483682,16,-8,6,4,5,7,5,3.16666666666667,5.56477013601341,0.043554656,0,-1.65317502267543
483682,53,4,-8,-6,-1,-7,2,-2.66666666666667,5.04645089807348,0.58134438,0.083333333,-0.377047038739356
483682,48,-5,-2,1,-3,-8,7,-1.66666666666667,5.20256347070045,0.439234269,0.266666667,-0.714261904241995
483682,33,-8,1,6,1,-2,1,-0.166666666666667,4.62240918425302,0.543234697,0.7,-0.467477983707046
483682,89,9,-8,-9,1,-3,9,-0.166666666666667,7.96031825159438,0.801915779,1.216666667,0.146349601542726
483682,7,6,-7,2,1,-5,6,0.5,5.46808924579693,0.983839891,0.65,0.578039609579994
483682,72,-2,5,3,7,-9,1,0.833333333333333,5.74166061925177,0.665500376,0.633333333,-0.177352219893
483682,88,9,-1,1,8,-9,-9,-0.166666666666667,7.85917722580848,0.842017569,1.15,0.241507642206456
483682,60,6,-4,2,5,-5,-8,-0.666666666666667,5.7850381733111,0.890670229,0.683333333,0.356956149584271
483682,70,-5,2,1,7,-3,6,1.33333333333333,4.76095228569523,0.371574008,0.3,-0.87481378652846
483682,26,-8,-7,4,-8,7,-3,-2.5,6.53452370108182,0.264277498,0.3,-1.12941902139843
483682,82,8,-9,8,3,-9,-2,-0.166666666666667,7.78245890876827,1.180810267,1.216666667,1.04543308625418
483682,11,-9,-2,-4,3,7,1,-0.666666666666667,5.60951572479004,1.341005131,0.65,1.42556148906693
483682,84,1,-5,-8,9,-8,8,-0.5,7.71362431027076,1.165342613,1.05,1.00872969599892
511572,59,1,3,-8,3,-4,-9,-2.33333333333333,5.42832079621927,0.283691406,0.15,-1.31013597640028
511572,43,-3,-9,9,6,2,2,1.16666666666667,6.431692364119,1.162597656,0.6,1.50322641306317
511572,50,-8,-4,4,-5,2,6,-0.833333333333333,5.60059520646392,0.361816406,0.583333333,-1.06005931955908
511572,33,-8,1,6,1,-2,1,-0.166666666666667,4.62240918425302,0.461914063,0.7,-0.739648600580563
511572,16,-8,6,4,5,7,5,3.16666666666667,5.56477013601341,1.479980469,0,2.51916283308101
511572,42,5,-1,5,3,3,-4,1.83333333333333,3.60092580688171,1.150390625,0.066666667,1.46415193623198
511572,80,3,-1,-7,-5,2,-2,-1.66666666666667,3.8815804341359,0.017578125,0.116666667,-2.16195958796535
511572,52,9,1,1,7,-4,1,2.5,4.72228758124704,1.489746094,0.1,2.55042241518616
511572,71,8,-2,-8,6,7,8,3.16666666666667,6.64580067912563,0.757324219,0.183333333,0.20595375729996
511572,22,7,-6,-1,-1,-5,2,-0.666666666666667,4.76095228569523,0.615722656,0.5,-0.247310184825197
511572,98,8,3,-7,-9,9,-9,-0.833333333333333,8.49509662491644,0.371582031,1.083333333,-1.02879973745393
511572,77,-1,3,5,8,-7,7,2.5,5.64800849857718,0.486328125,0.15,-0.66149964691818
511572,90,3,-5,9,-9,-8,9,-0.166666666666667,8.25631071766722,0.898925781,1.35,0.659217696224135
511572,63,-2,-1,4,-5,5,1,0.333333333333333,3.77712412645741,0.601074219,0.483333333,-0.29419955638243
511572,27,-9,-3,7,-3,1,-3,-1.66666666666667,5.3166405433005,0.984375,0.3,0.932739040444437
511572,20,1,-4,9,4,1,2,2.16666666666667,4.26223728418147,0.134765625,0.066666667,-1.78684460270356
511572,49,-3,2,-4,6,-2,9,1.33333333333333,5.27888877195444,0.432617188,0.366666667,-0.833427346896011
511572,1,7,2,3,2,1,-6,1.5,4.23083916026124,0.005371094,0.2,-2.20103406479654
511572,82,8,-9,8,3,-9,-2,-0.166666666666667,7.78245890876827,0.884277344,1.216666667,0.612328324666902
511572,11,-9,-2,-4,3,7,1,-0.666666666666667,5.60951572479004,1.174804688,0.65,1.54230089309534
511572,56,-4,-2,-5,5,-8,-7,-3.5,4.67974358271904,1.130859375,0,1.40163277202168
511572,62,9,2,9,1,-4,-1,2.66666666666667,5.3166405433005,0.18359375,0.133333333,-1.63054669217781
511572,32,3,-7,4,2,6,6,2.33333333333333,4.84424056655599,0.239746094,0.05,-1.45080409427296
511572,38,4,7,-4,6,8,-9,2,6.89927532426414,0.649902344,0.45,-0.137901645856683
511572,21,-7,8,-4,-1,-1,-6,-1.83333333333333,5.41910201663215,1.050292969,0.233333333,1.14374122045444
511572,34,-7,5,2,8,2,-9,0.166666666666667,6.735478206235,0.73046875,0.983333333,0.119989905710554
511572,37,-5,-8,-6,2,-8,-1,-4.33333333333333,4.03319558993445,0.820800781,0,0.40914103938294
511572,94,8,-7,-9,-6,3,9,-0.333333333333333,7.99166232186187,0.84765625,1.233333333,0.495104890972346
511572,48,-5,-2,1,-3,-8,7,-1.66666666666667,5.20256347070045,0.801269531,0.266666667,0.346621875172641
511572,60,6,-4,2,5,-5,-8,-0.666666666666667,5.7850381733111,0.688964844,0.683333333,-0.0128633174360857
511572,85,8,8,-9,1,-9,-2,-0.5,7.66159252375118,1.140625,0.983333333,1.43289235412683
511572,41,-6,2,-3,8,-1,3,0.5,4.9295030175465,0.547363281,0.616666667,-0.466127259561242
511572,70,-5,2,1,7,-3,6,1.33333333333333,4.76095228569523,0.400878906,0.3,-0.935020991138483
511572,72,-2,5,3,7,-9,1,0.833333333333333,5.74166061925177,0.520507813,0.633333333,-0.552091107949667
511572,3,1,-3,-6,8,-7,3,-0.666666666666667,5.75036230742609,0.833007813,0.683333333,0.448215519415113
511572,4,-9,8,-9,7,-2,-9,-2.33333333333333,8.09114742583935,0.972167969,0.516666667,0.893664563613246
511572,65,1,3,-8,8,-3,-3,-0.333333333333333,5.57374799095426,0.874511719,0.8,0.581068742561752
511572,5,6,-8,6,-1,5,5,2.16666666666667,5.63619256827396,0.430175781,0.233333333,-0.841242244823035
511572,86,8,-9,-8,-5,4,9,-0.166666666666667,8.13428956127495,0.801269531,1.35,0.346621875172641
511572,81,-8,-9,8,1,-3,9,-0.333333333333333,7.73735527597555,0.901367187,1.1,0.667032590950177
511572,44,6,-8,-1,-1,5,-3,-0.333333333333333,5.20256347070045,0.869628906,0.733333333,0.565438949908687
511572,39,-6,4,-7,-5,9,-5,-1.66666666666667,6.56251984123985,0.942871094,0.483333333,0.799885817297798
511572,61,1,-6,4,-4,-7,1,-1.83333333333333,4.44597195972564,0.937988281,0.133333333,0.784256024644732
511572,26,-8,-7,4,-8,7,-3,-2.5,6.53452370108182,0.796386719,0.3,0.330992085720557
511572,66,-1,-3,-7,7,2,-4,-1,4.93963561409139,0.876953125,0.433333333,0.588883637287794
511572,8,2,4,8,-3,-8,5,1.33333333333333,5.85377371160405,0.215332031,0.466666667,-1.52895305113632
511572,75,9,-8,-8,1,5,4,0.5,7.06399320497974,0.640136719,0.916666667,-0.169161227961833
511572,7,6,-7,2,1,-5,6,0.5,5.46808924579693,0.603515625,0.65,-0.286384661656388
511572,54,4,6,7,5,4,1,4.5,2.07364413533277,0.002929688,0,-2.20884895952258
511572,45,-7,4,-9,-8,4,-5,-3.5,5.95818764390649,0.908691406,0.066666667,0.690477278329284
511572,18,-7,1,8,1,-1,-5,-0.5,5.2820450584977,0.786621094,0.683333333,0.299732503615408
511572,73,4,-3,-7,-7,4,3,-1,5.32916503778969,1.025878906,0.433333333,1.06559226359108
511572,2,3,-7,6,-6,1,7,0.666666666666667,5.95538971576728,0.569335938,0.666666667,-0.39579319742392
511572,99,6,-7,-9,2,8,-1,-0.166666666666667,6.85322308601337,0.771972656,1.033333333,0.252843128857193
511572,14,6,1,-5,-3,-5,8,0.333333333333333,5.64505683467108,0.718261719,0.766666667,0.0809154288793624
511572,57,3,-1,5,-4,-9,-2,-1.33333333333333,5.00666222813829,0.825683594,0.316666667,0.424770832036005
511572,36,-5,8,9,7,-5,-8,1,7.77174369109018,0.676757813,0.9,-0.051937794267277
511572,19,5,-4,-1,-2,8,8,2.33333333333333,5.3166405433005,0.381347656,0.133333333,-0.997540155348781
511572,91,6,-9,9,-8,4,-1,0.166666666666667,7.46770826068257,0.762207031,1.15,0.221583546752044
511572,31,-4,-8,1,9,-9,-1,-2,6.6332495807108,0.852539063,0.366666667,0.510734683625412
511572,93,5,-6,8,-9,4,-4,-0.333333333333333,6.88960569747403,0.659667969,1.033333333,-0.106642063751534
511572,68,9,-3,6,-1,8,7,4.33333333333333,5.04645089807348,0.193359375,0,-1.59928711007266
511572,79,2,4,-7,-5,-3,1,-1.33333333333333,4.32049379893857,0.884277344,0.216666667,0.612328324666902
511572,69,8,7,-3,-1,-6,1,1,5.54977477020464,0.581542969,0.5,-0.356718720592729
511572,84,1,-5,-8,9,-8,8,-0.5,7.71362431027076,0.977050781,1.05,0.90929435306533
511572,78,-8,9,1,-8,9,-3,0,7.74596669241483,0.745117188,1.266666667,0.166879280468769
511572,10,-2,-8,-7,4,-6,5,-2.33333333333333,5.68037557443754,0.830566406,0.216666667,0.440400621488089
511572,15,2,-3,1,9,-9,-2,-0.333333333333333,5.98887858172685,0.872070312,0.866666667,0.573253844634729
511572,47,-4,-2,-3,-4,1,2,-1.66666666666667,2.58198889747161,0.823242188,0.016666667,0.416955937309963
511572,88,9,-1,1,8,-9,-9,-0.166666666666667,7.85917722580848,0.813476563,1.15,0.385696355204814
511572,35,-5,-3,-5,-8,-4,-9,-5.66666666666667,2.33809038890002,0.002929688,0,-2.20884895952258
511572,58,-6,3,-2,1,-4,7,-0.166666666666667,4.79235502302017,0.811035156,0.733333333,0.377881457277791
511572,83,-4,3,8,-9,-8,8,-0.333333333333333,7.71146332849134,0.840332031,1.166666667,0.471660203593239
511572,28,3,-5,-2,-9,9,5,0.166666666666667,6.70571895225759,0.659667969,1.066666667,-0.106642063751534
511572,13,-1,-2,1,3,-6,-2,-1.16666666666667,3.06050104830347,0.762207031,0.116666667,0.221583546752044
511572,95,8,7,-9,-3,8,-7,0.666666666666667,7.91622805802528,0.625488281,1.066666667,-0.216050602720047
511572,24,2,-6,-3,3,7,-6,-0.5,5.31977443130815,0.801269531,0.683333333,0.346621875172641
511572,23,2,-6,5,3,-1,-3,0,4.09878030638384,0.757324219,0.7,0.20595375729996
511572,29,-1,1,1,5,5,6,2.83333333333333,2.85773803324704,0.015136719,0,-2.16977448269139
511572,64,6,3,4,-7,-2,-3,0.166666666666667,4.9564772436345,0.557128906,0.766666667,-0.434867677456093
511572,76,2,3,-3,-1,-5,-3,-1.16666666666667,3.12516666222246,0.845214844,0.133333333,0.487289996246304
511572,40,4,3,-7,7,1,1,1.5,4.72228758124704,0.303222656,0.25,-1.24761681218998
511572,17,-3,7,3,-5,-9,8,0.166666666666667,6.88234456175123,0.676757813,1.083333333,-0.051937794267277
511572,92,8,-8,5,-8,2,1,0,6.66333249958307,0.752441406,1.066666667,0.190323964646894
511572,46,8,8,-4,-6,8,-2,2,6.6932802122726,0.515625,0.3,-0.567720900602732
511572,87,4,9,-9,9,-9,-5,-0.166666666666667,8.54205283679905,0.80859375,1.416666667,0.370066562551749
511572,67,5,4,9,4,-4,-8,1.66666666666667,6.34560215162176,0.5546875,0.433333333,-0.442682572182135
511572,51,2,-2,2,-6,-3,-8,-2.5,4.08656334834051,0.911132813,0.05,0.698292176256308
511572,25,-1,7,3,4,2,5,3.33333333333333,2.73252020425589,0,0,-2.21822683575462
511572,89,9,-8,-9,1,-3,9,-0.166666666666667,7.96031825159438,0.874511719,1.216666667,0.581068742561752
511572,55,-7,6,8,-3,-8,-9,-2.16666666666667,7.41395081361258,0.901367187,0.483333333,0.667032590950177
511572,12,-7,-2,-8,-8,-6,9,-3.66666666666667,6.59292550137393,0.813476563,0.016666667,0.385696355204814
