SubNum,trialNumber,originalTrial,infoNorm,infoValue,choice,randNum,trialEV,trialVar,Card1,Card2,Card3,Card4,Card5,Card6,newCard1,newCard2,newCard3,newCard4,newCard5,newCard6
64,88,37633,0.033333333,0.770833369,1,0.284009761,-3.166666667,5.564770136,-1,7,-8,-7,-4,-6,-1,999,999,-7,-4,999
64,89,37968,0.6,0.905092699,2,1.00268569,1,6.033241252,-1,-8,7,4,-3,7,-1,999,7,999,-3,999
64,90,38335,0.25,0.761574074,1,0.046489274,-1.666666667,5.202563471,-7,-1,8,-5,-3,-2,-7,999,8,-5,999,999
64,91,38835,0.35,0.763888854,2,1.067773388,-1.333333333,5.537749242,3,-7,5,-6,3,-6,3,-7,999,999,999,-6
64,92,39276,0.566666667,0.793981517,1,1.207043843,-1.333333333,6.562519841,4,-6,-2,-8,9,-5,999,999,-2,-8,9,999
64,93,39477,0.683333333,0.736111146,1,0.310815185,-0.5,5.394441584,-4,1,4,7,-7,-4,-4,999,999,7,-7,999
64,94,39601,0.016666667,0.699074145,2,0.357806219,3.5,5.683308895,2,4,7,6,9,-7,2,999,7,999,999,-7
64,95,40454,0.15,0.743055662,1,0.416375029,-2.333333333,5.278888772,2,-9,5,-2,-7,-3,2,999,5,-2,999,999
64,96,41824,0,0.775462928,1,1.035083692,-3.166666667,4.490731195,-2,-5,-7,-3,5,-7,-2,-5,999,-3,999,999
64,97,42074,0,0.736111146,2,1.33642078,4,3.16227766,4,6,-1,5,2,8,4,999,-1,5,999,999
64,98,42810,0.066666667,0.745370441,1,0.074441382,1.666666667,3.777124126,3,-1,-1,8,3,-2,999,-1,999,999,3,-2
64,99,43876,0.15,0.747685221,1,0.213888836,-2.666666667,5.537749242,1,-9,-2,5,-9,-2,999,-9,-2,999,999,-2
64,100,43985,0.05,0.763888854,1,0.29766547,-2.333333333,4.802776974,-6,-3,-3,-3,-6,7,-6,999,-3,999,-6,999
65,1,29,0.783333333,0.739095132,2,1.000590159,-0.666666667,6.377042157,3,-5,-3,-9,9,1,999,-5,999,-9,999,1
65,2,47,0.716666667,1.480574926,2,1.487081845,1,6.723094526,-2,-9,5,8,7,-3,999,-9,999,8,999,-3
65,3,48,1,1.494622747,2,1.019244591,-0.666666667,7.607014307,9,-8,-5,5,-9,4,9,-8,999,999,-9,999
65,4,61,0.55,0.752271533,1,0.842888771,-0.833333333,5.419102017,6,5,-1,-6,-2,-7,999,999,-1,999,-2,-7
65,5,76,1.15,0.735386332,2,0.935924532,0.166666667,7.467708261,6,-9,9,-8,4,-1,999,-9,999,-8,4,999
65,6,192,0,0.609122237,1,1.330588529,-3.5,5.00999002,-4,-2,-3,-8,-9,5,-4,999,999,-8,-9,999
65,7,381,0,0.75023365,2,0.270177467,3.166666667,3.430257522,-1,9,2,2,5,2,999,999,2,2,999,2
65,8,475,0.15,0.739785751,2,1.328383803,3,6.418722614,2,9,-3,-6,9,7,2,999,999,999,9,7
65,9,1755,0,0.034319778,1,1.18704108,-5,2.828427125,-6,-1,-4,-8,-8,-3,-6,999,999,999,-8,-3
65,10,1882,0.15,0.003515601,1,0.742684801,-2,4.69041576,1,-3,-7,-1,5,-7,999,999,-7,999,5,-7
65,11,2051,0.533333333,0.048066894,2,1.483780282,1,5.477225575,-1,5,4,-1,7,-8,999,5,4,-1,999,999
65,12,2368,0.333333333,0.732976119,2,1.075663064,2.166666667,7.250287351,8,-6,9,-2,9,-5,999,-6,9,999,999,-5
65,13,2675,0,0.016361694,1,0.867805597,-3.333333333,4.273952113,-7,3,1,-5,-5,-7,-7,3,1,999,999,999
65,14,2898,0.4,0.744623661,2,0.772836807,1.333333333,5.609515725,1,2,7,7,-8,-1,999,999,7,7,999,-1
65,15,2996,0.6,0.004803161,1,0.17809001,-1,6.292853089,-4,-4,-6,8,6,-6,-4,999,999,8,6,999
65,16,3210,0.066666667,0.729009628,2,0.315469891,2.333333333,4.366539438,5,-2,-3,5,8,1,5,999,-3,5,999,999
65,17,3350,0.166666667,0.729316791,2,1.371034908,-2.166666667,5.269408569,4,-9,2,-4,1,-7,4,-9,999,999,999,-7
65,18,3374,0.3,0.727528453,2,1.49774797,-0.833333333,3.816630276,-6,-4,-2,4,1,2,999,999,-2,999,1,2
65,19,3493,0.416666667,0.758153518,2,0.883929262,-1.666666667,6.218252702,-4,3,-9,8,-6,-2,999,3,999,999,-6,-2
65,20,4065,1.533333333,0.054748277,2,0.610603692,0,8.461678321,7,-9,-8,-6,8,8,7,-9,999,999,999,8
65,21,4540,0.883333333,1.489081899,2,1.241452617,-0.166666667,6.112828042,6,8,-7,-6,-1,-1,999,999,999,-6,-1,-1
65,22,4834,1,0.750358423,2,0.50377059,-0.166666667,6.400520812,9,4,2,-8,-2,-6,999,999,2,-8,999,-6
65,23,5898,0.133333333,0,1,0.573923935,-2.166666667,4.792355023,-8,4,-3,-7,-1,2,-8,4,-3,999,999,999
65,24,6005,0,0.74795715,2,0.942330968,2,2.366431913,3,3,1,2,5,-2,999,999,999,2,5,-2
65,25,6524,0.35,0.709137638,2,1.432554659,1.5,5.468089246,4,-1,-2,5,-6,9,4,999,-2,999,-6,999
65,26,7272,0.05,1.479299188,2,0.666285648,3.5,6.348228099,9,1,7,8,4,-8,9,1,7,999,999,999
65,27,7461,0.483333333,0.764299949,2,0.59748869,1,5.253570215,-3,-5,9,-2,4,3,-3,999,9,-2,999,999
65,28,7465,0,0.758385777,2,1.285655983,-2.166666667,3.544949459,-2,3,-8,-3,-2,-1,-2,999,999,-3,999,-1
65,29,7916,0,1.489127,2,0.444737572,3.833333333,4.622409184,6,3,5,6,-5,8,999,999,5,6,999,8
65,30,8286,0.25,0.003869653,2,0.111315468,1.666666667,5.125101625,7,-1,8,-3,-4,3,7,999,8,-3,999,999
65,31,8383,0.116666667,0.733273943,2,1.427014893,2.333333333,4.760952286,-2,2,8,8,-3,1,999,2,999,999,-3,1
65,32,8485,0.4,0.786090414,2,0.221639273,-1.5,5.753259945,-2,7,-6,-5,4,-7,-2,999,999,-5,4,999
65,33,9435,0.266666667,0.09288154,1,0.047477373,-2,5.966573556,-8,-2,-1,9,-6,-4,999,999,999,9,-6,-4
65,34,9995,0.966666667,0.739785751,2,0.299786682,-0.166666667,6.274286148,5,8,-1,-9,1,-5,5,999,999,999,1,-5
65,35,10508,0.816666667,0.751360774,2,0.188909869,-0.166666667,5.036533199,5,-5,-3,4,-6,4,999,999,-3,4,999,4
65,36,12282,0.7,0.74795715,1,0.20530495,1.166666667,7.139094247,8,-2,9,5,-5,-8,8,999,999,999,-5,-8
65,37,12796,0.683333333,0.737373551,2,0.837151209,0.833333333,6.369196705,1,-7,-6,6,9,2,999,-7,999,999,9,2
65,38,13881,0.033333333,0.742509484,2,0.18142271,-3.166666667,6.242328625,-7,-6,-7,-2,9,-6,-7,999,-7,999,9,999
65,39,15071,0,0.766074777,2,0.004513547,-4.333333333,3.983298466,-4,-9,1,-9,-3,-2,999,-9,999,-9,-3,999
65,40,15465,0.3,0.739961584,2,1.460736306,1.166666667,4.355073669,2,2,3,-7,6,1,2,2,999,999,6,999
65,41,17245,0.533333333,0.014861246,2,0.172990613,0.833333333,5.192943931,-2,-1,9,-6,4,1,-2,999,999,999,4,1
65,42,18841,0.016666667,0.124205371,2,0.523224562,-4.333333333,6.772493386,-9,1,-7,7,-9,-9,999,999,999,7,-9,-9
65,43,19071,0.1,0.931590915,2,0.858268641,-2.666666667,6.08824003,-5,9,-9,-4,-4,-3,999,9,-9,999,-4,999
65,44,19363,0.6,0.037043512,2,0.959814969,1.333333333,7.061633428,-6,-6,7,9,7,-3,-6,-6,999,999,7,999
65,45,19493,0.75,0.763130506,2,0.370230908,-0.166666667,5.192943931,4,1,-8,5,2,-5,4,999,-8,999,999,-5
65,46,19902,0.4,0.010643125,1,0.964124954,-1.166666667,4.956477244,8,-2,-1,-3,-2,-7,999,-2,-1,999,-2,999
65,47,20004,1.033333333,0.593936563,2,1.106513175,-0.333333333,7.004760286,7,3,-3,-9,-7,7,999,3,999,999,-7,7
65,48,20067,0,0.749203483,1,0.898337746,-4.5,3.674234614,1,-8,-5,-9,-3,-3,1,999,999,999,-3,-3
65,49,20199,0.45,0.056110144,1,1.328240814,-1.5,6.41092817,-8,-5,7,-8,1,4,999,-5,7,-8,999,999
65,50,21023,0.216666667,1.484746854,2,1.184395934,2.833333333,6.585337248,3,9,-7,9,-3,6,3,9,999,9,999,999
65,51,21512,0.166666667,0.73753349,1,1.009643577,-2.5,5.683308895,-7,4,-9,4,-6,-1,999,4,-9,4,999,999
65,52,21545,0.316666667,0.756852945,2,0.336479515,0.333333333,2.804757862,1,-1,3,4,-2,-3,1,999,3,4,999,999
65,53,21588,0.466666667,0.745883703,2,0.26930686,1.833333333,7.08284312,8,-8,7,-3,-2,9,8,-8,999,-3,999,999
65,54,21911,1.05,0.74461631,2,0.548666911,0.5,7.422937424,-7,5,9,7,-3,-8,999,5,999,999,-3,-8
65,55,21922,0.633333333,0.732976119,2,1.130759807,-0.833333333,5.946988033,-3,-5,4,1,-9,7,999,-5,999,999,-9,7
65,56,22274,0,0.765415152,2,1.424664871,3.833333333,4.915960401,3,6,3,-5,9,7,999,999,3,-5,999,7
65,57,22614,0.566666667,0.008046051,1,0.737738647,1.333333333,6.831300511,-2,6,-5,9,-7,7,999,999,-5,9,999,7
65,58,23021,0,0.011637429,2,0.711710291,2.166666667,3.371448749,3,6,-4,2,4,2,999,999,-4,2,999,2
65,59,23651,0,0.020924131,2,0.562653713,2.666666667,3.265986324,4,-2,1,7,1,5,999,-2,999,7,1,999
65,60,24073,0.066666667,0.741147518,2,1.05898235,-2.833333333,4.956477244,4,-1,1,-8,-5,-8,4,999,999,999,-5,-8
65,61,24483,0.416666667,0.071369529,1,0.143836231,-1.166666667,5.269408569,-5,-1,2,-2,-8,7,-5,999,999,-2,999,7
65,62,24763,0.316666667,0.740580877,2,0.491975657,-1.833333333,5.946988033,-4,-4,8,-4,2,-9,-4,-4,999,999,999,-9
65,63,25085,0.783333333,0.01936388,1,0.048413321,0.5,5.89067059,3,-5,8,-4,6,-5,999,999,8,-4,6,999
65,64,25697,0.65,1.476118684,2,1.384202055,-1,6.356099433,-8,-3,-7,9,1,2,-8,-3,999,999,999,2
65,65,25800,0,0.05081298,2,0.8811355,-3,4.816637832,-4,-2,-5,-5,-8,6,999,999,999,-5,-8,6
65,66,25892,0.55,0.056110144,2,0.557225042,0.5,4.593473631,-2,4,-5,2,7,-3,-2,999,999,2,7,999
65,67,26276,0.033333333,0.744800289,1,1.100072708,-2.5,4.183300133,3,-3,-3,-9,-4,1,999,-3,-3,-9,999,999
65,68,26809,0,0.722080986,2,0.957959909,4,3.16227766,2,2,7,2,2,9,2,2,999,999,999,9
65,69,27026,0.883333333,0.707287908,2,0.165766942,-0.166666667,5.671566509,-6,-5,1,9,-3,3,999,-5,1,9,999,999
65,70,27167,0.683333333,0.782004714,2,1.035516298,0.166666667,4.44597196,5,-2,-6,4,-3,3,999,-2,999,4,999,3
65,71,28527,0.3,0.75612855,2,1.346458756,-1.333333333,4.718756898,4,-1,2,-8,-6,1,4,-1,999,999,999,1
65,72,29780,0.85,0.835862279,2,0.272788884,0.5,7.120393248,-9,-8,6,3,7,4,-9,-8,999,999,7,999
65,73,30538,0.316666667,0.771986365,2,0.127341115,-1.333333333,4.844240567,-2,-3,7,1,-7,-4,999,-3,7,999,-7,999
65,74,30690,0.5,0.008796275,2,0.008288263,0.5,4.324349662,-2,-6,3,-1,3,6,-2,999,999,-1,3,999
65,75,30861,0.833333333,0.730252385,1,0.800550217,1,7.668115805,9,1,3,-8,9,-8,9,999,3,999,9,999
65,76,31377,0.4,0.724905054,2,1.033439634,1.5,5.822370651,7,-5,-6,1,6,6,7,999,-6,999,999,6
65,77,31514,0.316666667,1.473611514,2,1.034854502,1.333333333,4.546060566,-5,-4,4,5,4,4,-5,-4,999,999,999,4
65,78,32014,0.683333333,0.745805025,2,0.532085728,-0.833333333,6.524313502,-2,7,-5,-3,-9,7,999,7,-5,999,-9,999
65,79,32016,0.416666667,1.492918253,2,0.399497465,1.166666667,5.307227776,-5,-4,5,9,1,1,-5,-4,5,999,999,999
65,80,32022,0.683333333,0.749453823,2,0.904174595,0.833333333,6.145459028,6,-8,4,8,-2,-3,6,-8,4,999,999,999
65,81,33144,0.066666667,0.017835319,2,0.67556964,3.333333333,5.391351098,1,-1,-4,7,9,8,999,-1,999,7,9,999
65,82,34271,0,0.002487818,2,0.833296148,3,3.346640106,4,2,4,-3,4,7,4,999,4,999,4,999
65,83,34911,0.466666667,0.7502563,2,1.031060589,-0.666666667,4.676180778,3,-5,3,-8,1,2,999,-5,999,999,1,2
65,84,34985,1.016666667,0.775410652,2,0.631116141,-0.166666667,6.705718952,6,-1,-9,7,-7,3,6,999,999,7,-7,999
65,85,35482,0.783333333,0.7441202,2,0.053529193,-0.5,6.090976933,-2,-7,3,-8,6,5,999,999,3,-8,6,999
65,86,35585,0.283333333,0.738423785,2,0.101788345,1.666666667,5.354126135,-5,3,5,2,9,-4,-5,999,999,2,9,999
65,87,37885,0.3,0.768385649,2,0.312235698,1.666666667,5.391351098,2,8,-8,1,2,5,2,8,999,999,999,5
65,88,38863,0.05,0.017169933,2,1.385219865,1.166666667,2.483277404,-1,-1,4,-1,2,4,999,-1,999,999,2,4
65,89,40829,0.083333333,0.051127295,2,0.286611439,2.333333333,4.457203907,-5,4,5,7,-1,4,999,4,5,999,-1,999
65,90,41188,0.166666667,1.480661154,2,0.167227767,-2.333333333,5.715476066,-9,-1,8,-4,-3,-5,999,999,999,-4,-3,-5
65,91,41536,0.25,0.05747211,2,1.404965579,1.666666667,5.046450898,-3,8,7,3,-2,-3,999,8,7,999,-2,999
65,92,41778,0.116666667,0.747557799,1,0.575189361,2.833333333,5.879342367,8,8,7,-2,-6,2,8,999,999,-2,-6,999
65,93,42071,0.166666667,0.746595184,2,0.983028611,-1.666666667,4.589843861,2,-7,-4,4,1,-6,2,999,999,4,1,999
65,94,42079,0,0.057684203,2,1.301873497,3.333333333,3.559026084,6,1,-2,2,7,6,6,1,999,999,7,999
65,95,42393,0,0.739323219,1,0.834507734,3,4.049691346,-1,7,3,-2,3,8,-1,7,999,999,999,8
65,96,42677,0.666666667,0.753404617,2,0.766313936,0.666666667,5.715476066,-2,5,-6,2,9,-4,-2,999,999,999,9,-4
65,97,42699,0.733333333,1.495327274,2,1.046190443,1,7.042726745,9,1,9,-9,-1,-3,999,1,9,-9,999,999
65,98,43797,0.05,0.720602989,2,0.574195698,2.333333333,3.983298466,7,6,-1,1,-3,4,7,999,-1,1,999,999
65,99,43942,0,0.764299949,2,0.967506652,4.666666667,5.006662228,2,7,9,9,-4,5,2,7,999,9,999,999
65,100,44233,0.033333333,0.815452854,1,1.121151805,-2.833333333,4.490731195,1,-3,4,-7,-7,-5,999,-3,999,-7,-7,999
66,1,14,0.483333333,0.229166667,1,0.175451376,-1.333333333,5.988878582,-7,-4,2,-2,-6,9,-7,999,999,-2,-6,999
66,2,30,0.85,0.747685221,2,1.446495489,-0.333333333,6.218252702,-5,6,-2,-8,8,-1,-5,6,999,-8,999,999
66,3,31,0.75,1.087962928,2,0.45028018,-0.5,5.753259945,-9,6,-3,4,3,-4,999,6,999,999,3,-4
66,4,74,0.5,0.284722258,1,1.126411001,-1,5.54977477,-8,6,-3,5,-1,-5,-8,6,999,5,999,999
66,5,79,0.683333333,1.423611076,2,1.336362033,1,6.633249581,-8,-2,9,-3,2,8,999,-2,999,999,2,8
66,6,112,0.3,0.085648219,1,1.214144438,-2.166666667,6.242328625,8,-7,2,-4,-3,-9,8,999,2,999,999,-9
66,7,255,0.766666667,1.249999965,1,1.308835894,0.5,6.024948133,1,-5,8,2,5,-8,1,999,8,2,999,999
66,8,354,0.6,1.342592557,2,1.426974111,0.666666667,5.278888772,6,6,-3,-3,-6,4,999,999,-3,999,-6,4
66,9,406,0.133333333,0.638888995,1,0.136968688,2.666666667,5.573747991,-2,6,-6,3,7,8,-2,6,-6,999,999,999
66,10,774,0,0.004629612,2,0.038430454,5.833333333,2.786873995,8,1,4,7,7,8,8,1,999,7,999,999
66,11,1167,0.95,0.24305552,1,1.172945016,-0.333333333,7.118052168,-8,-2,8,-4,-5,9,-8,999,999,-4,999,9
66,12,1483,0.666666667,0.372685291,1,0.479809833,-1.166666667,7.08284312,-3,-4,6,-9,-6,9,999,999,6,-9,-6,999
66,13,1888,0.25,0.24305552,1,1.493345453,-3,6.693280212,-8,-7,-8,-6,7,4,999,-7,-8,-6,999,999
66,14,2218,0.233333333,0.861111182,2,0.325007646,1.333333333,4.226897996,-5,1,-2,3,5,6,999,999,999,3,5,6
66,15,2365,0.35,0.865740741,1,1.476689582,-1.166666667,4.750438576,-9,-3,1,-2,5,1,999,999,999,-2,5,1
66,16,3281,0.733333333,0.905092699,2,0.121841302,0.833333333,6.615638039,4,-1,6,-8,-5,9,4,999,6,999,-5,999
66,17,3400,0.316666667,1.333333439,2,0.815020273,2,6.480740698,-6,8,6,9,-4,-1,999,8,6,9,999,999
66,18,3476,0.016666667,0.011574039,1,1.210364359,-2.666666667,4.966554809,7,-2,-6,-6,-5,-4,7,-2,999,999,-5,999
66,19,5124,0.883333333,1.101851958,1,0.177254425,0.5,6.655824517,-2,1,8,-3,8,-9,999,1,999,-3,999,-9
66,20,5129,0.433333333,0.138888854,1,0.674399167,-2.166666667,7.026141663,-8,4,-8,9,-5,-5,-8,4,-8,999,999,999
66,21,5165,0,1.18055552,2,1.27492879,4.5,6.774953874,9,-9,5,8,6,8,9,999,999,8,6,999
66,22,5586,0.616666667,0.222222328,1,1.123901408,-0.166666667,4.119061382,2,-4,2,6,-4,-3,999,-4,999,999,-4,-3
66,23,6104,0.816666667,0.224537108,1,0.810606427,0.333333333,5.988878582,6,-1,9,-7,-3,-2,6,999,999,-7,-3,999
66,24,6320,0.116666667,0.027777848,1,1.55125e-05,-2.5,5.468089246,6,-8,-7,-1,1,-6,999,-8,-7,-1,999,999
66,25,6430,0.25,1.349537072,2,0.425951665,3,6.811754546,8,-6,8,-5,4,9,8,999,8,999,4,999
66,26,7072,1.216666667,0.458333369,1,1.014135062,0.166666667,7.305249254,-6,6,-8,5,9,-5,-6,6,999,999,999,-5
66,27,7245,0.333333333,1.497685256,2,0.509585128,2.666666667,6.860515044,5,7,9,-7,-5,7,999,999,9,999,-5,7
66,28,7379,0.533333333,1.076388854,2,0.850846379,1.666666667,6.889605697,5,7,7,-9,-5,5,999,999,7,-9,999,5
66,29,7981,0.566666667,0.270833404,1,1.13019066,-0.833333333,5.671566509,-1,-5,7,-4,5,-7,-1,999,7,-4,999,999
66,30,8111,0.15,0.537037108,1,0.155659853,-2,4.939635614,2,-4,-7,3,2,-8,999,999,-7,3,999,-8
66,31,9326,0.816666667,0.356481481,1,1.243943211,-0.5,6.595452979,-7,7,-2,8,-2,-7,-7,7,-2,999,999,999
66,32,9777,0.116666667,0.062500071,1,1.176980513,-1.5,3.674234614,2,2,-2,-8,-1,-2,2,999,999,-8,-1,999
66,33,9888,0.7,0.865740741,2,0.074813412,0.5,5.468089246,1,-3,2,8,-8,3,999,999,999,8,-8,3
66,34,10039,1.083333333,0.159722222,1,0.616830011,0.166666667,6.997618643,1,-5,8,-5,9,-7,1,-5,999,999,999,-7
66,35,10171,0.1,0.030092628,1,0.483031219,-2.333333333,4.589843861,-7,-2,-2,4,-8,1,-7,999,999,4,999,1
66,36,11215,0.533333333,0.365740776,1,0.42258824,-0.666666667,4.802776974,-8,2,4,-3,-3,4,999,2,999,-3,999,4
66,37,13903,0.716666667,0.187500106,1,0.272088151,0.333333333,5.202563471,-3,1,3,7,-8,2,-3,1,999,7,999,999
66,38,13927,0,0.00694448,1,0.515762512,-4.5,6.862943975,9,-7,-9,-9,-7,-4,9,-7,999,999,999,-4
66,39,14086,0.45,0.219907372,1,0.027859309,-0.166666667,3.125166662,1,3,3,-2,-1,-5,999,999,3,999,-1,-5
66,40,14501,0.116666667,0.222222328,1,1.129584107,-3.333333333,6.653319973,2,7,-9,-9,-8,-3,999,7,-9,999,-8,999
66,41,16066,0.566666667,1.384259295,1,0.102579947,1.333333333,6.713171133,-1,4,9,-5,-7,8,-1,4,999,-5,999,999
66,42,16210,0.2,0.104166631,1,0.565615136,-2,5.656854249,-5,9,-1,-5,-4,-6,999,9,999,-5,-4,999
66,43,16641,1.416666667,1.168981446,2,1.405696291,0.166666667,8.352644292,7,-9,7,9,-5,-8,7,999,999,999,-5,-8
66,44,16644,0.383333333,0.925925891,1,0.065861234,1.833333333,6.210206652,8,-7,4,2,8,-4,999,-7,4,2,999,999
66,45,16830,0.616666667,1.210648183,1,0.939747068,0.5,4.7644517,3,-1,1,2,-8,6,999,999,1,2,-8,999
66,46,16845,0.883333333,1.206018624,2,0.121304868,-0.5,6.565059025,9,1,1,2,-9,-7,9,1,999,2,999,999
66,47,18873,0,0.060185291,1,0.648351216,-3.5,6.284902545,-7,-8,-4,-6,-5,9,-7,-8,999,999,-5,999
66,48,19357,0.45,0.094907513,1,0.235406569,-1.5,6.156297589,3,-2,-9,8,-6,-3,3,999,999,8,999,-3
66,49,20630,0.016666667,0.037037143,1,0.853828328,-3.666666667,5.428320796,-3,-7,-2,-9,6,-7,999,-7,999,-9,6,999
66,50,20780,0.983333333,0.31944448,2,0.104195156,-0.166666667,6.67582704,-3,7,-4,9,-2,-8,-3,7,999,9,999,999
66,51,22715,0.666666667,0.888888889,1,0.29416774,0,3.794733192,-3,3,3,-5,-2,4,-3,3,999,-5,999,999
66,52,22852,0.65,0.187500106,1,0.925649101,-1.5,7.609204952,-6,-3,-9,8,-7,8,-6,999,999,8,-7,999
66,53,22857,0.766666667,0.82638896,1,1.025732552,1,7.238784428,-7,6,-7,7,9,-2,999,999,-7,7,9,999
66,54,23094,0.033333333,0.050925997,2,0.261756372,2.833333333,4.665476039,3,1,-5,8,3,7,999,999,-5,8,999,7
66,55,23315,0.333333333,1.472222328,2,0.304121588,2.166666667,6.369196705,-5,2,7,-6,9,6,999,999,7,-6,9,999
66,56,24260,0.333333333,0.805555591,1,0.525670969,1.333333333,5.240865069,9,1,-5,-4,3,4,999,1,999,-4,999,4
66,57,24467,1.233333333,0.187500106,1,0.427417625,0.333333333,8.041558721,9,9,-9,-4,-7,4,999,999,-9,-4,-7,999
66,58,24535,0,0.043981481,1,0.09868167,-4.833333333,4.070217029,-8,-6,-4,-7,3,-7,999,-6,999,999,3,-7
66,59,25120,0.666666667,0.18287037,1,0.749751284,-0.666666667,5.853773712,-1,6,-1,-8,-6,6,-1,999,-1,-8,999,999
66,60,25183,0.016666667,0.196759224,2,1.375429207,2.833333333,3.710345896,5,-1,5,1,8,-1,5,-1,5,999,999,999
66,61,25312,1.133333333,0.740740705,1,0.817103376,-0.666666667,8.091147426,5,-8,-8,-8,8,7,5,999,999,-8,8,999
66,62,25328,0.316666667,1.0625,1,1.03639405,-1.666666667,5.955389716,-6,4,-6,-9,4,3,-6,999,-6,999,4,999
66,63,25767,0,0.030092628,1,0.127718645,-3.166666667,5.419102017,-3,-6,-4,-9,-4,7,999,-6,-4,999,999,7
66,64,25890,0.45,1.168981446,2,0.3733053,-1.5,6.220932406,-3,-8,6,4,-9,1,999,-8,999,4,999,1
66,65,26872,0.933333333,0.641203774,1,0.733462429,0.166666667,5.879342367,8,3,-8,-4,-2,4,8,999,-8,-4,999,999
66,66,27717,1,1.252314921,1,1.299109897,-0.666666667,7.737355276,-5,8,2,-8,8,-9,-5,999,999,999,8,-9
66,67,28300,0.766666667,0.180555591,1,1.226400513,-1,7.615773106,8,-5,-3,9,-6,-9,999,-5,999,9,-6,999
66,68,28720,0,0.009259259,1,1.184142654,-5.833333333,3.763863264,1,-7,-9,-4,-8,-8,1,999,-9,999,999,-8
66,69,29309,0.566666667,1.233796332,2,0.480135316,0.833333333,5.269408569,4,6,-1,5,-1,-8,4,999,-1,999,-1,999
66,70,29597,0.266666667,0.046296261,1,0.393601982,-1.833333333,5.52871293,-1,-5,4,5,-9,-5,-1,999,999,999,-9,-5
66,71,30115,0.016666667,0.016203774,1,0.79206617,-3,4.242640687,-7,4,-2,-1,-7,-5,999,4,-2,999,-7,999
66,72,30344,0.683333333,0.298611111,1,1.174164247,-1,6.841052551,-7,-7,-3,9,-4,6,-7,999,-3,999,-4,999
66,73,30544,0,0.668981481,2,0.416690878,3.666666667,4.546060566,7,5,9,3,2,-4,999,999,9,999,2,-4
66,74,30787,0,0.800926032,2,0.600028289,4.333333333,5.785038173,7,-2,9,-4,9,7,999,999,999,-4,9,7
66,75,31172,0.233333333,0.192129665,1,0.577080874,-2.666666667,6.408327915,-9,-5,8,-5,-7,2,999,-5,8,999,-7,999
66,76,31253,0.283333333,0.180555591,2,0.097769948,1.666666667,5.465040409,8,6,-6,-1,-2,5,999,6,-6,999,999,5
66,77,31622,0.016666667,1.108796296,2,0.880800785,2.833333333,4.792355023,1,6,7,-6,5,4,999,6,999,-6,5,999
66,78,31889,0,0.004629612,1,0.368702784,-4.333333333,4.03319559,-8,-1,-6,-8,2,-5,999,-1,-6,999,2,999
66,79,33009,0.8,0.212963034,2,0.017740333,0,5.019960159,-1,5,-5,7,-5,-1,-1,5,999,999,999,-1
66,80,33146,0.683333333,0.585648183,1,0.905802368,-0.166666667,4.622409184,2,4,-6,5,-5,-1,2,4,999,999,-5,999
66,81,34165,0,0.611111111,2,1.189518627,4.5,4.23083916,3,7,8,2,9,-2,3,7,999,999,9,999
66,82,34240,0.416666667,1.134259224,2,0.661500075,-1,4.979959839,-1,2,-6,-8,4,3,-1,2,999,999,999,3
66,83,34280,0.483333333,1.337962998,1,0.063599771,1,5.440588203,4,7,-4,-6,6,-1,999,7,999,-6,999,-1
66,84,34439,0.233333333,0.86805552,2,0.137756297,2.166666667,5.419102017,5,-7,-2,5,6,6,999,-7,999,999,6,6
66,85,34794,0.683333333,0.6296297,1,1.136526775,-1.333333333,7.284687136,-8,-8,3,-7,9,3,-8,999,3,999,9,999
66,86,34835,0.616666667,1.268518554,1,0.981095596,0.833333333,5.776388722,3,-7,-3,6,8,-2,3,-7,-3,999,999,999
66,87,36158,0.1,1.377314779,2,1.434024408,3.5,6.833739825,-1,4,-8,9,8,9,999,4,-8,999,999,9
66,88,36615,0.266666667,1.203703668,2,1.003492498,1.833333333,5.269408569,-6,5,-3,7,6,2,-6,5,999,999,6,999
66,89,36825,0.133333333,0.997685291,1,0.043609966,2.666666667,5.465040409,-2,-4,1,9,3,9,-2,-4,1,999,999,999
66,90,37432,0.716666667,0.969907407,1,0.069398863,0.666666667,5.988878582,9,1,-8,4,-4,2,999,1,-8,999,-4,999
66,91,37554,0.533333333,0.847222328,2,0.119766461,1.666666667,6.831300511,6,5,8,-6,-8,5,999,5,8,999,-8,999
66,92,37814,0.516666667,0.958333333,1,0.945338928,-1,5.621387729,2,-2,-5,-9,7,1,2,-2,-5,999,999,999
66,93,37904,0.25,0.138888854,1,0.135545919,-3,7.014271167,8,-4,-9,-7,3,-9,999,999,999,-7,3,-9
66,94,38047,0,0.004629612,1,1.004692851,-3.333333333,3.829708431,3,-6,-1,-7,-6,-3,999,999,-1,999,-6,-3
66,95,38269,0.25,1.277777848,2,1.301397899,2,5.403702434,2,6,8,5,-4,-5,2,999,8,5,999,999
66,96,38579,0.45,1.141203739,2,0.584244869,-1,5.019960159,-6,-3,1,7,1,-6,999,-3,999,7,1,999
66,97,38788,1,1.090277884,1,0.585955108,0,6.066300355,-7,8,-5,1,6,-3,-7,8,999,999,999,-3
66,98,40818,0.483333333,0.585648183,1,0.997188939,-1,5.366563146,6,3,-6,-2,-8,1,999,3,999,-2,-8,999
